episode,cop_reward,thief_reward,captured,epsilon
618,20.0,-18.23,1,0.7337569758226774
619,21.64,-12.21,1,0.7333900973347661
620,19.93,-20.04,1,0.7330234022860987
621,20.98,-19.35,1,0.7326568905849558
622,21.34,-18.1,1,0.7322905621396634
623,21.0,-16.46,1,0.7319244168585936
624,20.91,-16.63,1,0.7315584546501643
625,20.97,-16.63,1,0.7311926754228393
626,21.6,-14.389999999999999,1,0.7308270790851279
627,20.16,-18.99,1,0.7304616655455853
628,21.14,-15.879999999999999,1,0.7300964347128126
629,20.42,-13.86,1,0.7297313864954562
630,19.67,-11.229999999999999,1,0.7293665208022085
631,-35.03,41.16,0,0.7290018375418075
632,21.03,-17.59,1,0.7286373366230366
633,-34.98,41.46,0,0.7282730179547252
634,21.06,-16.92,1,0.7279088814457478
635,20.18,-19.17,1,0.727544927005025
636,20.34,-14.9,1,0.7271811545415225
637,19.99,-16.349999999999998,1,0.7268175639642518
638,20.98,-11.829999999999998,1,0.7264541551822697
639,20.15,-14.02,1,0.7260909281046787
640,20.94,-14.86,1,0.7257278826406264
641,20.32,-16.47,1,0.7253650186993061
642,21.32,-17.99,1,0.7250023361899566
643,19.98,-16.71,1,0.7246398350218617
644,20.08,-19.5,1,0.7242775151043508
645,20.11,-15.25,1,0.7239153763467987
646,19.93,-17.37,1,0.7235534186586253
647,20.28,-17.97,1,0.7231916419492961
648,-34.0,43.769999999999996,0,0.7228300461283215
649,21.63,-13.889999999999999,1,0.7224686311052574
650,19.95,-16.28,1,0.7221073967897048
651,19.66,-16.1,1,0.72174634309131
652,21.5,-15.629999999999999,1,0.7213854699197644
653,-33.0,47.36,0,0.7210247771848045
654,21.16,-17.4,1,0.7206642647962122
655,20.42,-18.33,1,0.7203039326638141
656,19.91,-17.26,1,0.7199437806974822
657,20.24,-14.6,1,0.7195838088071335
658,20.34,-19.47,1,0.71922401690273
659,19.95,-19.0,1,0.7188644048942786
660,20.02,-11.07,1,0.7185049726918316
661,21.4,-15.100000000000001,1,0.7181457202054857
662,19.99,-16.14,1,0.717786647345383
663,20.36,-17.72,1,0.7174277540217103
664,20.16,-15.940000000000001,1,0.7170690401446995
665,21.259999999999998,-14.66,1,0.7167105056246272
666,20.11,-17.330000000000002,1,0.716352150371815
667,19.85,-15.55,1,0.7159939742966291
668,-34.1,41.93,0,0.7156359773094809
669,19.78,-16.86,1,0.7152781593208262
670,21.18,-14.84,1,0.7149205202411658
671,-33.7,39.59,0,0.7145630599810453
672,21.27,-14.44,1,0.7142057784510548
673,22.64,-14.68,1,0.7138486755618293
674,20.79,-13.49,1,0.7134917512240484
675,20.35,-16.36,1,0.7131350053484364
676,20.04,-16.169999999999998,1,0.7127784378457622
677,19.6,-17.19,1,0.7124220486268393
678,-33.56,42.42,0,0.712065837602526
679,20.06,-18.509999999999998,1,0.7117098046837247
680,20.02,-14.77,1,0.7113539497813829
681,20.96,-17.88,1,0.7109982728064922
682,21.25,-11.79,1,0.710642773670089
683,20.1,-18.74,1,0.710287452283254
684,20.18,-15.85,1,0.7099323085571124
685,20.21,-17.17,1,0.7095773424028339
686,20.19,-17.1,1,0.7092225537316325
687,20.42,-14.04,1,0.7088679424547667
688,20.16,-18.42,1,0.7085135084835393
689,21.79,-12.82,1,0.7081592517292976
690,21.74,-15.3,1,0.707805172103433
691,20.09,-14.07,1,0.7074512695173812
692,-33.76,40.54,0,0.7070975438826226
693,20.11,-19.32,1,0.7067439951106813
694,-33.92,46.56,0,0.7063906231131261
695,20.98,-18.96,1,0.7060374278015695
696,20.32,-15.120000000000001,1,0.7056844090876688
697,20.77,-13.680000000000001,1,0.705331566883125
698,-33.42,46.25,0,0.7049789010996835
699,21.2,-9.260000000000002,1,0.7046264116491338
700,20.42,-15.18,1,0.7042740984433092
701,20.99,-15.879999999999999,1,0.7039219613940876
702,21.73,-18.25,1,0.7035700004133906
703,20.2,-17.57,1,0.703218215413184
704,20.16,-17.85,1,0.7028666063054774
705,20.44,-16.77,1,0.7025151730023247
706,19.94,-18.04,1,0.7021639154158236
707,22.36,-13.239999999999998,1,0.7018128334581157
708,20.42,-17.58,1,0.7014619270413868
709,21.06,-17.9,1,0.7011111960778661
710,22.4,-10.919999999999998,1,0.7007606404798272
711,22.12,-15.469999999999999,1,0.7004102601595873
712,-35.11,45.67,0,0.7000600550295075
713,-31.68,46.54,0,0.6997100250019928
714,22.6,-11.809999999999999,1,0.6993601699894918
715,20.01,-18.21,1,0.6990104899044971
716,20.0,-19.18,1,0.6986609846595448
717,21.06,-18.68,1,0.6983116541672151
718,19.81,-13.780000000000001,1,0.6979624983401315
719,23.82,-13.54,1,0.6976135170909614
720,21.52,-15.1,1,0.697264710332416
721,20.34,-18.88,1,0.6969160779772499
722,19.7,-14.290000000000001,1,0.6965676199382612
723,19.98,-13.569999999999999,1,0.6962193361282921
724,-33.11,46.010000000000005,0,0.695871226460228
725,21.06,-19.02,1,0.6955232908469979
726,19.94,-14.54,1,0.6951755292015744
727,20.34,-16.21,1,0.6948279414369737
728,21.55,-13.690000000000001,1,0.6944805274662552
729,19.39,-11.430000000000001,1,0.6941332872025221
730,20.08,-18.7,1,0.6937862205589209
731,20.24,-17.64,1,0.6934393274486415
732,19.69,-15.27,1,0.6930926077849172
733,20.16,-18.47,1,0.6927460614810248
734,20.81,-18.33,1,0.6923996884502843
735,20.23,-15.969999999999999,1,0.6920534886060592
736,20.4,-19.84,1,0.6917074618617562
737,-34.02,43.73,0,0.6913616081308254
738,20.34,-17.77,1,0.69101592732676
739,20.18,-19.09,1,0.6906704193630966
740,-32.98,46.13,0,0.6903250841534151
741,20.26,-16.31,1,0.6899799216113385
742,19.83,-18.25,1,0.6896349316505328
743,20.5,-13.68,1,0.6892901141847075
744,21.36,-15.21,1,0.6889454691276152
745,20.28,-17.759999999999998,1,0.6886009963930515
746,19.83,-17.3,1,0.688256695894855
747,20.45,-13.59,1,0.6879125675469077
748,20.08,-19.3,1,0.6875686112631343
749,21.03,-17.87,1,0.6872248269575028
750,20.3,-8.99,1,0.6868812145440241
751,21.27,-13.05,1,0.6865377739367521
752,20.16,-19.49,1,0.6861945050497837
753,20.75,-18.21,1,0.6858514077972588
754,-34.45,42.53,0,0.6855084820933602
755,20.76,-17.92,1,0.6851657278523136
756,-32.91,43.51,0,0.6848231449883875
757,20.18,-19.09,1,0.6844807334158933
758,20.32,-17.23,1,0.6841384930491854
759,20.18,-19.08,1,0.6837964238026608
760,20.919999999999998,-15.709999999999999,1,0.6834545255907595
761,22.18,-14.66,1,0.6831127983279641
762,19.78,-19.8,1,0.6827712419288002
763,20.18,-19.16,1,0.6824298563078359
764,21.15,-13.18,1,0.6820886413796821
765,-34.52,46.04,0,0.6817475970589922
766,20.05,-16.84,1,0.6814067232604628
767,20.14,-13.86,1,0.6810660198988326
768,19.93,-13.799999999999999,1,0.6807254868888832
769,19.64,-18.44,1,0.6803851241454388
770,21.01,-14.9,1,0.6800449315833662
771,21.06,-18.57,1,0.6797049091175745
772,21.06,-18.57,1,0.6793650566630158
773,20.18,-19.68,1,0.6790253741346843
774,-35.15,42.35,0,0.678685861447617
775,20.42,-17.48,1,0.6783465185168932
776,21.7,-14.309999999999999,1,0.6780073452576348
777,19.94,-14.36,1,0.6776683415850061
778,21.01,-17.68,1,0.6773295074142136
779,21.24,-17.69,1,0.6769908426605066
780,-32.52,43.01,0,0.6766523472391763
781,21.5,-14.19,1,0.6763140210655568
782,20.4,-18.29,1,0.6759758640550241
783,20.34,-18.93,1,0.6756378761229966
784,22.0,-12.969999999999999,1,0.6753000571849351
785,-35.56,43.379999999999995,0,0.6749624071563427
786,21.1,-14.22,1,0.6746249259527646
787,20.34,-14.309999999999999,1,0.6742876134897883
788,20.23,-14.16,1,0.6739504696830434
789,20.86,-15.82,1,0.673613494448202
790,20.5,-17.29,1,0.6732766877009779
791,20.79,-13.75,1,0.6729400493571275
792,20.86,-13.22,1,0.672603579332449
793,20.26,-17.5,1,0.6722672775427828
794,21.99,-11.34,1,0.6719311439040114
795,20.77,-12.780000000000001,1,0.6715951783320595
796,21.24,-14.24,1,0.6712593807428935
797,20.24,-19.13,1,0.6709237510525221
798,20.34,-18.75,1,0.6705882891769959
799,20.16,-18.14,1,0.6702529950324074
800,-32.34,42.449999999999996,0,0.6699178685348912
801,20.42,-17.81,1,0.6695829096006238
802,20.16,-19.5,1,0.6692481181458235
803,20.26,-17.29,1,0.6689134940867506
804,19.98,-18.24,1,0.6685790373397072
805,21.72,-12.07,1,0.6682447478210375
806,21.11,-16.47,1,0.667910625447127
807,20.08,-19.5,1,0.6675766701344035
808,20.5,-16.89,1,0.6672428817993363
809,19.78,-15.44,1,0.6669092603584367
810,20.18,-19.16,1,0.6665758057282575
811,21.16,-15.16,1,0.6662425178253933
812,21.39,-14.149999999999999,1,0.6659093965664807
813,21.5,-13.719999999999999,1,0.6655764418681975
814,20.7,-15.32,1,0.6652436536472635
815,19.91,-16.240000000000002,1,0.6649110318204399
816,20.4,-18.29,1,0.6645785763045297
817,20.24,-19.04,1,0.6642462870163774
818,20.3,-15.59,1,0.6639141638728693
819,23.95,-11.25,1,0.6635822067909328
820,22.16,-8.37,1,0.6632504156875374
821,20.96,-17.04,1,0.6629187904796937
822,20.93,-13.83,1,0.6625873310844539
823,20.06,-18.96,1,0.6622560374189117
824,20.76,-13.67,1,0.6619249094002023
825,20.72,-13.93,1,0.6615939469455022
826,20.96,-15.54,1,0.6612631499720295
827,20.26,-18.39,1,0.6609325183970435
828,20.57,-13.54,1,0.660602052137845
829,19.93,-14.73,1,0.660271751111776
830,20.6,-15.84,1,0.6599416152362202
831,20.0,-16.0,1,0.6596116444286021
832,20.26,-17.43,1,0.6592818386063878
833,21.81,-8.930000000000001,1,0.6589521976870846
834,20.26,-15.95,1,0.6586227215882411
835,20.08,-19.18,1,0.658293410227447
836,19.6,-17.92,1,0.6579642635223334
837,21.34,-14.05,1,0.6576352813905723
838,20.26,-18.5,1,0.657306463749877
839,20.26,-18.64,1,0.6569778105180021
840,21.22,-16.669999999999998,1,0.6566493216127431
841,20.18,-19.09,1,0.6563209969519368
842,20.18,-18.51,1,0.6559928364534608
843,20.08,-19.49,1,0.6556648400352342
844,20.0,-19.77,1,0.6553370076152166
845,-34.89,42.620000000000005,0,0.655009339111409
846,20.4,-12.599999999999998,1,0.6546818344418533
847,20.4,-17.31,1,0.6543544935246325
848,20.44,-17.71,1,0.6540273162778703
849,21.29,-17.08,1,0.6537003026197313
850,20.34,-16.59,1,0.6533734524684215
851,21.18,-11.79,1,0.6530467657421873
852,20.26,-16.56,1,0.6527202423593162
853,20.0,-18.84,1,0.6523938822381367
854,20.11,-18.57,1,0.6520676852970176
855,20.4,-15.43,1,0.6517416514543691
856,20.26,-20.11,1,0.651415780628642
857,-33.69,42.15,0,0.6510900727383278
858,19.75,-18.69,1,0.6507645277019586
859,20.34,-15.56,1,0.6504391454381077
860,20.1,-18.83,1,0.6501139258653886
861,21.08,-18.06,1,0.649788868902456
862,20.77,-15.629999999999999,1,0.6494639744680049
863,-34.79,45.510000000000005,0,0.6491392424807709
864,19.82,-16.27,1,0.6488146728595305
865,20.03,-19.27,1,0.6484902655231009
866,20.32,-12.959999999999999,1,0.6481660203903393
867,20.08,-18.05,1,0.6478419373801442
868,23.02,-14.34,1,0.6475180164114541
869,20.48,-14.59,1,0.6471942574032484
870,23.28,-10.48,1,0.6468706602745469
871,20.18,-18.66,1,0.6465472249444096
872,20.85,-16.02,1,0.6462239513319374
873,20.26,-19.27,1,0.6459008393562715
874,20.99,-15.36,1,0.6455778889365934
875,20.18,-15.219999999999999,1,0.6452550999921252
876,21.21,-14.11,1,0.6449324724421291
877,20.25,-15.7,1,0.6446100062059081
878,19.85,-18.73,1,0.6442877012028052
879,20.13,-17.23,1,0.6439655573522038
880,20.36,-14.19,1,0.6436435745735278
881,20.0,-17.86,1,0.6433217527862412
882,20.36,-17.96,1,0.6430000919098481
883,22.07,-12.48,1,0.6426785918638932
884,20.08,-19.59,1,0.6423572525679613
885,21.24,-17.23,1,0.6420360739416774
886,19.91,-18.38,1,0.6417150559047066
887,21.22,-16.7,1,0.6413941983767543
888,20.08,-19.96,1,0.6410735012775659
889,20.33,-17.0,1,0.6407529645269272
890,20.33,-16.14,1,0.6404325880446637
891,20.78,-15.8,1,0.6401123717506414
892,20.13,-16.79,1,0.6397923155647661
893,21.04,-14.79,1,0.6394724194069837
894,20.18,-19.54,1,0.6391526831972802
895,22.02,-14.629999999999999,1,0.6388331068556816
896,20.24,-16.63,1,0.6385136903022538
897,20.26,-17.18,1,0.6381944334571027
898,20.34,-17.69,1,0.6378753362403742
899,-35.04,43.24,0,0.637556398572254
900,21.08,-15.91,1,0.6372376203729679
901,20.71,-12.42,1,0.6369190015627815
902,20.34,-16.68,1,0.6366005420620001
903,20.65,-12.3,1,0.6362822417909691
904,20.79,-12.62,1,0.6359641006700737
905,20.0,-19.63,1,0.6356461186197387
906,20.06,-18.7,1,0.6353282955604289
907,22.08,-16.98,1,0.6350106314126487
908,20.18,-19.09,1,0.6346931260969424
909,20.08,-17.51,1,0.634375779533894
910,20.26,-17.77,1,0.6340585916441271
911,-32.14,41.98,0,0.6337415623483051
912,21.28,-13.73,1,0.633424691567131
913,19.93,-17.83,1,0.6331079792213474
914,21.12,-15.649999999999999,1,0.6327914252317368
915,21.01,-16.25,1,0.6324750295191209
916,20.28,-17.54,1,0.6321587920043614
917,21.9,-17.86,1,0.6318427126083592
918,21.98,-18.28,1,0.6315267912520551
919,20.34,-15.02,1,0.6312110278564291
920,21.35,-16.93,1,0.630895422342501
921,20.19,-17.37,1,0.6305799746313298
922,20.08,-19.03,1,0.6302646846440141
923,20.0,-19.78,1,0.6299495523016921
924,20.08,-17.59,1,0.6296345775255413
925,20.28,-18.06,1,0.6293197602367786
926,20.98,-18.0,1,0.6290051003566602
927,20.22,-16.98,1,0.628690597806482
928,20.03,-12.889999999999999,1,0.6283762525075788
929,20.16,-19.49,1,0.6280620643813251
930,20.18,-19.32,1,0.6277480333491344
931,21.1,-13.200000000000001,1,0.6274341593324599
932,20.01,-19.27,1,0.6271204422527937
933,20.18,-18.9,1,0.6268068820316673
934,20.07,-13.31,1,0.6264934785906515
935,20.32,-17.35,1,0.6261802318513562
936,19.93,-18.68,1,0.6258671417354306
937,-34.11,42.03,0,0.6255542081645629
938,21.82,-11.85,1,0.6252414310604806
939,20.16,-20.02,1,0.6249288103449504
940,20.0,-18.81,1,0.624616345939778
941,20.5,-17.52,1,0.6243040377668081
942,20.16,-18.39,1,0.6239918857479247
943,20.81,-16.32,1,0.6236798898050508
944,19.91,-13.96,1,0.6233680498601484
945,20.14,-17.68,1,0.6230563658352183
946,21.06,-18.93,1,0.6227448376523007
947,20.99,-15.780000000000001,1,0.6224334652334746
948,21.16,-15.719999999999999,1,0.622122248500858
949,20.71,-13.440000000000001,1,0.6218111873766076
950,20.42,-18.47,1,0.6215002817829193
951,20.19,-14.25,1,0.6211895316420278
952,20.28,-15.49,1,0.6208789368762069
953,20.08,-18.36,1,0.6205684974077688
954,19.8,-16.0,1,0.6202582131590649
955,20.94,-14.74,1,0.6199480840524855
956,20.26,-19.21,1,0.6196381100104592
957,20.28,-18.16,1,0.619328290955454
958,21.48,-16.3,1,0.6190186268099763
959,20.18,-18.74,1,0.6187091174965714
960,20.26,-18.76,1,0.6183997629378232
961,21.3,-16.73,1,0.6180905630563543
962,20.01,-19.04,1,0.6177815177748261
963,-32.56,45.89,0,0.6174726270159387
964,20.27,-17.69,1,0.6171638907024308
965,20.16,-18.46,1,0.6168553087570796
966,21.55,-13.719999999999999,1,0.6165468811027011
967,19.78,-18.36,1,0.6162386076621498
968,22.75,-9.39,1,0.6159304883583188
969,21.08,-18.14,1,0.6156225231141397
970,21.23,-8.17,1,0.6153147118525827
971,21.24,-16.66,1,0.6150070544966564
972,21.37,-15.29,1,0.6146995509694081
973,21.83,-14.95,1,0.6143922011939235
974,22.04,-16.28,1,0.6140850050933265
975,20.6,-14.0,1,0.6137779625907799
976,20.44,-16.27,1,0.6134710736094845
977,20.84,-15.47,1,0.6131643380726798
978,19.84,-11.98,1,0.6128577559036434
979,21.99,-14.9,1,0.6125513270256917
980,21.32,-14.280000000000001,1,0.6122450513621789
981,21.16,-11.98,1,0.6119389288364978
982,19.83,-18.07,1,0.6116329593720796
983,20.13,-15.82,1,0.6113271428923936
984,20.24,-18.45,1,0.6110214793209475
985,19.94,-17.26,1,0.6107159685812871
986,20.26,-17.37,1,0.6104106105969964
987,19.95,-18.0,1,0.610105405291698
988,20.31,-11.77,1,0.6098003525890522
989,20.4,-16.96,1,0.6094954524127577
990,20.88,-15.47,1,0.6091907046865513
991,20.1,-17.82,1,0.6088861093342081
992,21.34,-14.52,1,0.608581666279541
993,20.14,-17.2,1,0.6082773754464013
994,20.2,-16.62,1,0.6079732367586781
995,19.95,-18.85,1,0.6076692501402988
996,20.26,-17.68,1,0.6073654155152287
997,20.35,-14.71,1,0.6070617328074711
998,20.46,-15.15,1,0.6067582019410674
999,20.35,-17.65,1,0.606454822840097
1000,20.16,-17.49,1,0.606151595428677
1001,21.06,-19.52,1,0.6058485196309628
1002,20.04,-15.46,1,0.6055455953711473
1003,21.04,-13.170000000000002,1,0.6052428225734617
1004,20.38,-14.73,1,0.6049402011621751
1005,19.82,-17.22,1,0.604637731061594
1006,20.16,-18.05,1,0.6043354121960632
1007,20.11,-18.47,1,0.6040332444899652
1008,21.1,-17.11,1,0.6037312278677203
1009,20.26,-18.72,1,0.6034293622537864
1010,19.9,-15.719999999999999,1,0.6031276475726596
1011,19.95,-19.0,1,0.6028260837488733
1012,21.09,-17.09,1,0.6025246707069989
1013,20.01,-17.29,1,0.6022234083716455
1014,21.56,-12.369999999999997,1,0.6019222966674597
1015,20.3,-16.23,1,0.601621335519126
1016,21.36,-15.469999999999999,1,0.6013205248513664
1017,20.26,-19.16,1,0.6010198645889407
1018,20.17,-16.59,1,0.6007193546566463
1019,22.67,-13.48,1,0.6004189949793179
1020,20.14,-16.78,1,0.6001187854818283
1021,21.15,-14.57,1,0.5998187260890874
1022,21.06,-12.81,1,0.5995188167260429
1023,20.19,-17.19,1,0.5992190573176799
1024,21.34,-13.93,1,0.5989194477890211
1025,23.009999999999998,-13.26,1,0.5986199880651266
1026,-36.09,42.620000000000005,0,0.5983206780710941
1027,21.14,-17.58,1,0.5980215177320586
1028,21.26,-17.24,1,0.5977225069731926
1029,20.26,-18.67,1,0.5974236457197061
1030,20.37,-17.09,1,0.5971249338968463
1031,21.06,-17.59,1,0.5968263714298979
1032,-32.72,44.589999999999996,0,0.596527958244183
1033,20.16,-19.17,1,0.596229694265061
1034,20.42,-17.53,1,0.5959315794179285
1035,19.96,-13.97,1,0.5956336136282195
1036,20.19,-14.66,1,0.5953357968214055
1037,20.16,-19.6,1,0.5950381289229948
1038,20.18,-19.09,1,0.5947406098585333
1039,22.740000000000002,-12.69,1,0.594443239553604
1040,20.18,-19.09,1,0.5941460179338273
1041,20.18,-19.08,1,0.5938489449248604
1042,20.09,-17.72,1,0.593552020452398
1043,20.94,-8.630000000000003,1,0.5932552444421718
1044,20.08,-18.5,1,0.5929586168199508
1045,21.49,-10.94,1,0.5926621375115408
1046,-32.92,47.41,0,0.5923658064427851
1047,20.56,-15.8,1,0.5920696235395638
1048,20.91,-18.7,1,0.5917735887277941
1049,20.38,-17.45,1,0.5914777019334302
1050,19.87,-18.85,1,0.5911819630824635
1051,20.03,-18.92,1,0.5908863721009223
1052,20.93,-15.5,1,0.5905909289148719
1053,-33.06,46.21,0,0.5902956334504145
1054,19.83,-18.46,1,0.5900004856336893
1055,20.18,-18.66,1,0.5897054853908725
1056,-33.87,40.69,0,0.5894106326481772
1057,20.81,-15.92,1,0.5891159273318531
1058,21.24,-14.86,1,0.5888213693681873
1059,20.08,-19.5,1,0.5885269586835032
1060,20.16,-19.37,1,0.5882326952041615
1061,20.42,-17.2,1,0.5879385788565595
1062,20.26,-19.27,1,0.5876446095671313
1063,20.03,-18.32,1,0.5873507872623477
1064,20.01,-16.48,1,0.5870571118687166
1065,20.93,-18.91,1,0.5867635833127822
1066,20.28,-17.54,1,0.5864702015211258
1067,21.24,-14.969999999999999,1,0.5861769664203653
1068,21.009999999999998,-12.84,1,0.5858838779371551
1069,20.18,-19.0,1,0.5855909359981866
1070,20.03,-16.19,1,0.5852981405301875
1071,20.96,-17.24,1,0.5850054914599224
1072,19.79,-16.13,1,0.5847129887141925
1073,22.18,-16.83,1,0.5844206322198354
1074,20.08,-19.5,1,0.5841284219037255
1075,20.52,-16.84,1,0.5838363576927736
1076,20.08,-19.5,1,0.5835444395139273
1077,20.16,-18.23,1,0.5832526672941704
1078,-34.18,46.71,0,0.5829610409605233
1079,21.16,-17.75,1,0.582669560440043
1080,20.87,-12.23,1,0.582378225659823
1081,20.56,-15.26,1,0.5820870365469931
1082,20.44,-17.45,1,0.5817959930287196
1083,-32.18,49.06,0,0.5815050950322053
1084,21.3,-14.190000000000001,1,0.5812143424846892
1085,19.86,-14.219999999999999,1,0.5809237353134469
1086,21.16,-13.86,1,0.5806332734457902
1087,20.18,-19.08,1,0.5803429568090673
1088,19.65,-17.75,1,0.5800527853306628
1089,20.12,-11.309999999999999,1,0.5797627589379976
1090,21.759999999999998,-9.360000000000001,1,0.5794728775585286
1091,21.8,-9.69,1,0.5791831411197493
1092,20.58,-16.36,1,0.5788935495491895
1093,21.0,-17.74,1,0.5786041027744149
1094,20.24,-17.86,1,0.5783148007230277
1095,20.24,-16.4,1,0.5780256433226661
1096,19.99,-14.83,1,0.5777366305010049
1097,20.33,-15.76,1,0.5774477621857544
1098,20.01,-16.65,1,0.5771590383046616
1099,20.18,-18.23,1,0.5768704587855094
1100,20.24,-19.08,1,0.5765820235561167
1101,19.77,-19.46,1,0.5762937325443386
